canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,strength_index,strength_text
EA-110,personality_profile_110,STG 3.2.6.1,Resiliency,The Ultimate Boon — Resiliency,The Unbroken Sentinel,"Endure, adapt, and rise—where suffering becomes the forge of strength.",2,models steadiness under sustained pressure
EA-110,personality_profile_110,STG 3.2.6.1,Resiliency,The Ultimate Boon — Resiliency,The Unbroken Sentinel,"Endure, adapt, and rise—where suffering becomes the forge of strength.",3,anchors groups with calm resolve
EA-110,personality_profile_110,STG 3.2.6.1,Resiliency,The Ultimate Boon — Resiliency,The Unbroken Sentinel,"Endure, adapt, and rise—where suffering becomes the forge of strength.",4,maintains purpose through disciplined routines
EA-110,personality_profile_110,STG 3.2.6.1,Resiliency,The Ultimate Boon — Resiliency,The Unbroken Sentinel,"Endure, adapt, and rise—where suffering becomes the forge of strength.",5,draws strength from meaning and community
EA-111,personality_profile_111,STG 3.2.6.2,Magnetic Charisma,The Ultimate Boon — Magnetic Charisma,The Radiant Beacon,"Presence that awakens purpose—voice, body, and story aligned to serve.",1,radiates calm confidence that attracts allies
EA-111,personality_profile_111,STG 3.2.6.2,Magnetic Charisma,The Ultimate Boon — Magnetic Charisma,The Radiant Beacon,"Presence that awakens purpose—voice, body, and story aligned to serve.",2,"communicates with clarity, warmth, and purpose"
EA-111,personality_profile_111,STG 3.2.6.2,Magnetic Charisma,The Ultimate Boon — Magnetic Charisma,The Radiant Beacon,"Presence that awakens purpose—voice, body, and story aligned to serve.",3,amplifies others’ voices alongside his own
EA-111,personality_profile_111,STG 3.2.6.2,Magnetic Charisma,The Ultimate Boon — Magnetic Charisma,The Radiant Beacon,"Presence that awakens purpose—voice, body, and story aligned to serve.",4,sets inspiring vision and invites participation
EA-111,personality_profile_111,STG 3.2.6.2,Magnetic Charisma,The Ultimate Boon — Magnetic Charisma,The Radiant Beacon,"Presence that awakens purpose—voice, body, and story aligned to serve.",5,embodies values through consistent presence
EA-112,personality_profile_112,STG 3.2.6.3,Unified Loyalty,The Ultimate Boon — Unified Loyalty,The Covenant Binder,We become strong together—loyalty forged through shared purpose and trust.,1,weaves shared purpose across diverse strengths
EA-112,personality_profile_112,STG 3.2.6.3,Unified Loyalty,The Ultimate Boon — Unified Loyalty,The Covenant Binder,We become strong together—loyalty forged through shared purpose and trust.,2,builds psychological safety and reciprocal trust
EA-112,personality_profile_112,STG 3.2.6.3,Unified Loyalty,The Ultimate Boon — Unified Loyalty,The Covenant Binder,We become strong together—loyalty forged through shared purpose and trust.,3,aligns autonomy with collective accountability
EA-112,personality_profile_112,STG 3.2.6.3,Unified Loyalty,The Ultimate Boon — Unified Loyalty,The Covenant Binder,We become strong together—loyalty forged through shared purpose and trust.,4,celebrates contributions to reinforce cohesion
EA-112,personality_profile_112,STG 3.2.6.3,Unified Loyalty,The Ultimate Boon — Unified Loyalty,The Covenant Binder,We become strong together—loyalty forged through shared purpose and trust.,5,translates vision into coordinated ownership
EA-113,personality_profile_113,STG 3.2.7.1,Diplomacy,Flight — Diplomacy,The Peacewright,Unity through principled dialogue—coalitions endure when differences are honored and bridged.,1,de-escalates conflict with composure and empathy
EA-113,personality_profile_113,STG 3.2.7.1,Diplomacy,Flight — Diplomacy,The Peacewright,Unity through principled dialogue—coalitions endure when differences are honored and bridged.,2,uncovers shared interests beneath positions
EA-113,personality_profile_113,STG 3.2.7.1,Diplomacy,Flight — Diplomacy,The Peacewright,Unity through principled dialogue—coalitions endure when differences are honored and bridged.,3,frames decisions around mutual purpose
EA-113,personality_profile_113,STG 3.2.7.1,Diplomacy,Flight — Diplomacy,The Peacewright,Unity through principled dialogue—coalitions endure when differences are honored and bridged.,4,"balances warmth with firm, objective criteria"
EA-113,personality_profile_113,STG 3.2.7.1,Diplomacy,Flight — Diplomacy,The Peacewright,Unity through principled dialogue—coalitions endure when differences are honored and bridged.,5,builds durable trust across differences
EA-114,personality_profile_114,STG 3.2.7.2,Self-Protection,Flight — Self-Protection,The Boundary Keeper,Integrity needs edges—clear limits keep the mission healthy and whole.,1,establishes clear limits to prevent overreach
EA-114,personality_profile_114,STG 3.2.7.2,Self-Protection,Flight — Self-Protection,The Boundary Keeper,Integrity needs edges—clear limits keep the mission healthy and whole.,2,designs safeguards and protocols that protect
EA-114,personality_profile_114,STG 3.2.7.2,Self-Protection,Flight — Self-Protection,The Boundary Keeper,Integrity needs edges—clear limits keep the mission healthy and whole.,3,honors intuition as an early-warning system
EA-114,personality_profile_114,STG 3.2.7.2,Self-Protection,Flight — Self-Protection,The Boundary Keeper,Integrity needs edges—clear limits keep the mission healthy and whole.,4,communicates assertively without aggression
EA-114,personality_profile_114,STG 3.2.7.2,Self-Protection,Flight — Self-Protection,The Boundary Keeper,Integrity needs edges—clear limits keep the mission healthy and whole.,5,models sustainable rhythms of work and rest
EA-115,personality_profile_115,STG 3.2.7.3,Student of Motive,Flight — Student of Motive,The Motive Cartographer,Clarity through curiosity—read the currents beneath behavior to navigate wisely.,1,"asks incisive, non-leading questions"
EA-115,personality_profile_115,STG 3.2.7.3,Student of Motive,Flight — Student of Motive,The Motive Cartographer,Clarity through curiosity—read the currents beneath behavior to navigate wisely.,2,"maps incentives, loyalties, and pressures"
EA-115,personality_profile_115,STG 3.2.7.3,Student of Motive,Flight — Student of Motive,The Motive Cartographer,Clarity through curiosity—read the currents beneath behavior to navigate wisely.,3,checks bias with reflective pauses
EA-115,personality_profile_115,STG 3.2.7.3,Student of Motive,Flight — Student of Motive,The Motive Cartographer,Clarity through curiosity—read the currents beneath behavior to navigate wisely.,4,detects persuasion dynamics in play
EA-115,personality_profile_115,STG 3.2.7.3,Student of Motive,Flight — Student of Motive,The Motive Cartographer,Clarity through curiosity—read the currents beneath behavior to navigate wisely.,5,aligns plans to intrinsic human drives
EA-116,personality_profile_116,STG 3.2.8.1,Inner-Child,Battle — Inner-Child,The Wonder-Keeper,Play restores courage—reclaiming innocence rekindles hope in the heat of battle.,1,restores group morale through play and creative ritual
EA-116,personality_profile_116,STG 3.2.8.1,Inner-Child,Battle — Inner-Child,The Wonder-Keeper,Play restores courage—reclaiming innocence rekindles hope in the heat of battle.,2,transforms fear into curiosity and experimentation
EA-116,personality_profile_116,STG 3.2.8.1,Inner-Child,Battle — Inner-Child,The Wonder-Keeper,Play restores courage—reclaiming innocence rekindles hope in the heat of battle.,3,models vulnerability that invites authentic connection
EA-116,personality_profile_116,STG 3.2.8.1,Inner-Child,Battle — Inner-Child,The Wonder-Keeper,Play restores courage—reclaiming innocence rekindles hope in the heat of battle.,4,reframes adversity as a canvas for expression
EA-116,personality_profile_116,STG 3.2.8.1,Inner-Child,Battle — Inner-Child,The Wonder-Keeper,Play restores courage—reclaiming innocence rekindles hope in the heat of battle.,5,protects hope as a strategic resource
EA-117,personality_profile_117,STG 3.2.8.2,Iron Sharpens Iron,Climax — Iron Sharpens Iron,The Forge-Binder,Excellence through friction—mutual challenge hardens resolve and hones mastery.,1,creates brave-but-safe arenas for hard feedback
EA-117,personality_profile_117,STG 3.2.8.2,Iron Sharpens Iron,Climax — Iron Sharpens Iron,The Forge-Binder,Excellence through friction—mutual challenge hardens resolve and hones mastery.,2,turns competition into collaborative improvement
EA-117,personality_profile_117,STG 3.2.8.2,Iron Sharpens Iron,Climax — Iron Sharpens Iron,The Forge-Binder,Excellence through friction—mutual challenge hardens resolve and hones mastery.,3,tracks progress with objective skill metrics
EA-117,personality_profile_117,STG 3.2.8.2,Iron Sharpens Iron,Climax — Iron Sharpens Iron,The Forge-Binder,Excellence through friction—mutual challenge hardens resolve and hones mastery.,4,normalizes iterative failure as data
EA-117,personality_profile_117,STG 3.2.8.2,Iron Sharpens Iron,Climax — Iron Sharpens Iron,The Forge-Binder,Excellence through friction—mutual challenge hardens resolve and hones mastery.,5,rotates roles to grow leadership breadth
EA-118,personality_profile_118,MAT 3.3,Kindred Spirits,Rescue from Without — Kindred Spirits,The Harmonizer,Partnership as alchemy—two integrated souls amplify creation and restore balance.,1,"fosters authentic, trust-based collaboration"
EA-118,personality_profile_118,MAT 3.3,Kindred Spirits,Rescue from Without — Kindred Spirits,The Harmonizer,Partnership as alchemy—two integrated souls amplify creation and restore balance.,2,balances intuition and intellect in partnership
EA-118,personality_profile_118,MAT 3.3,Kindred Spirits,Rescue from Without — Kindred Spirits,The Harmonizer,Partnership as alchemy—two integrated souls amplify creation and restore balance.,3,builds harmony through empathy and shared goals
