canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,growth_index,growth_text
EA-082,personality_profile_82,STG 3.1.1.2,Disruption,Inciting Incident — Disruption,Disruptive Catalyst,"Shattering false equilibrium to reveal the real problem, force a first decision, and open new lines of action.",4,run small reversible probes before committing fully
EA-082,personality_profile_82,STG 3.1.1.2,Disruption,Inciting Incident — Disruption,Disruptive Catalyst,"Shattering false equilibrium to reveal the real problem, force a first decision, and open new lines of action.",5,track team load and add recovery space post-shift
EA-082,personality_profile_82,STG 3.1.1.2,Disruption,Inciting Incident — Disruption,Disruptive Catalyst,"Shattering false equilibrium to reveal the real problem, force a first decision, and open new lines of action.",6,translate shock into a clear decision tree within 24 hours
EA-083,personality_profile_83,STG 3.1.1.3,Introspection,The Ordinary World — Introspection,Reflective Architect,"Exploring the inner landscape to align motivation, mastery, and moral purpose—transforming doubt into deliberate understanding.",1,set time-bound limits for introspection followed by concrete action
EA-083,personality_profile_83,STG 3.1.1.3,Introspection,The Ordinary World — Introspection,Reflective Architect,"Exploring the inner landscape to align motivation, mastery, and moral purpose—transforming doubt into deliberate understanding.",2,practice emotional naming in real time to anchor awareness in the present
EA-083,personality_profile_83,STG 3.1.1.3,Introspection,The Ordinary World — Introspection,Reflective Architect,"Exploring the inner landscape to align motivation, mastery, and moral purpose—transforming doubt into deliberate understanding.",3,balance inner reflection with outward service and collaboration
EA-083,personality_profile_83,STG 3.1.1.3,Introspection,The Ordinary World — Introspection,Reflective Architect,"Exploring the inner landscape to align motivation, mastery, and moral purpose—transforming doubt into deliberate understanding.",4,embrace imperfection as proof of growth in motion
EA-083,personality_profile_83,STG 3.1.1.3,Introspection,The Ordinary World — Introspection,Reflective Architect,"Exploring the inner landscape to align motivation, mastery, and moral purpose—transforming doubt into deliberate understanding.",5,document insights in a visible framework for accountability
EA-083,personality_profile_83,STG 3.1.1.3,Introspection,The Ordinary World — Introspection,Reflective Architect,"Exploring the inner landscape to align motivation, mastery, and moral purpose—transforming doubt into deliberate understanding.",6,translate self-awareness into one courageous behavioral change weekly
EA-084,personality_profile_84,STG 3.1.2.1,Trauma,Immediate Reaction — Trauma,Wounded Healer,Facing sudden harm and old scars to begin true healing—transforming pain into resilient strength and relational repair.,1,"prioritize body-first safety (breath, grounding, environment) before meaning-making"
EA-084,personality_profile_84,STG 3.1.2.1,Trauma,Immediate Reaction — Trauma,Wounded Healer,Facing sudden harm and old scars to begin true healing—transforming pain into resilient strength and relational repair.,2,separate acute stabilization from deeper processing; pace the work
EA-084,personality_profile_84,STG 3.1.2.1,Trauma,Immediate Reaction — Trauma,Wounded Healer,Facing sudden harm and old scars to begin true healing—transforming pain into resilient strength and relational repair.,3,"practice repair scripts: name impact, own behavior, invite needs"
EA-084,personality_profile_84,STG 3.1.2.1,Trauma,Immediate Reaction — Trauma,Wounded Healer,Facing sudden harm and old scars to begin true healing—transforming pain into resilient strength and relational repair.,4,"build a personal regulation kit (2 grounding, 2 soothing, 1 support reach-out)"
EA-084,personality_profile_84,STG 3.1.2.1,Trauma,Immediate Reaction — Trauma,Wounded Healer,Facing sudden harm and old scars to begin true healing—transforming pain into resilient strength and relational repair.,5,map triggers to sensations and create pre-commitments for care
EA-084,personality_profile_84,STG 3.1.2.1,Trauma,Immediate Reaction — Trauma,Wounded Healer,Facing sudden harm and old scars to begin true healing—transforming pain into resilient strength and relational repair.,6,schedule small joys and connection rituals to counter withdrawal
EA-085,personality_profile_85,STG 3.1.2.2,Severing Ties,Reaction — Severing Ties,Liberated Strategist,"Releasing the past to reclaim power—cutting what no longer serves, creating space for disciplined freedom and forward motion.",1,balance detachment with compassion when endings are required
EA-085,personality_profile_85,STG 3.1.2.2,Severing Ties,Reaction — Severing Ties,Liberated Strategist,"Releasing the past to reclaim power—cutting what no longer serves, creating space for disciplined freedom and forward motion.",2,name grief openly before moving forward
EA-085,personality_profile_85,STG 3.1.2.2,Severing Ties,Reaction — Severing Ties,Liberated Strategist,"Releasing the past to reclaim power—cutting what no longer serves, creating space for disciplined freedom and forward motion.",3,replace endings with rituals of gratitude and closure
EA-085,personality_profile_85,STG 3.1.2.2,Severing Ties,Reaction — Severing Ties,Liberated Strategist,"Releasing the past to reclaim power—cutting what no longer serves, creating space for disciplined freedom and forward motion.",4,seek counsel before decisive severance to test clarity
EA-085,personality_profile_85,STG 3.1.2.2,Severing Ties,Reaction — Severing Ties,Liberated Strategist,"Releasing the past to reclaim power—cutting what no longer serves, creating space for disciplined freedom and forward motion.",5,document liberated time and energy to reinforce purpose
EA-085,personality_profile_85,STG 3.1.2.2,Severing Ties,Reaction — Severing Ties,Liberated Strategist,"Releasing the past to reclaim power—cutting what no longer serves, creating space for disciplined freedom and forward motion.",6,integrate forgiveness as the final act of release
EA-086,personality_profile_86,STG 3.1.2.3,Apathy,The Call to Adventure — Apathy,Rekindled Seeker,"Reigniting purpose through conscious reengagement—transforming numbness and doubt into renewed curiosity, vitality, and drive.",1,"establish a gentle activation routine combining motion, music, and meaning"
EA-086,personality_profile_86,STG 3.1.2.3,Apathy,The Call to Adventure — Apathy,Rekindled Seeker,"Reigniting purpose through conscious reengagement—transforming numbness and doubt into renewed curiosity, vitality, and drive.",2,practice micro-curiosity: find one new interest each week
EA-086,personality_profile_86,STG 3.1.2.3,Apathy,The Call to Adventure — Apathy,Rekindled Seeker,"Reigniting purpose through conscious reengagement—transforming numbness and doubt into renewed curiosity, vitality, and drive.",3,connect daily actions to long-term purpose through reflective journaling
EA-086,personality_profile_86,STG 3.1.2.3,Apathy,The Call to Adventure — Apathy,Rekindled Seeker,"Reigniting purpose through conscious reengagement—transforming numbness and doubt into renewed curiosity, vitality, and drive.",4,share your struggle with a trusted ally to dissolve isolation
EA-086,personality_profile_86,STG 3.1.2.3,Apathy,The Call to Adventure — Apathy,Rekindled Seeker,"Reigniting purpose through conscious reengagement—transforming numbness and doubt into renewed curiosity, vitality, and drive.",5,revisit core values and update goals that feel outdated
EA-086,personality_profile_86,STG 3.1.2.3,Apathy,The Call to Adventure — Apathy,Rekindled Seeker,"Reigniting purpose through conscious reengagement—transforming numbness and doubt into renewed curiosity, vitality, and drive.",6,create rituals of gratitude to rekindle emotional resonance
EA-087,personality_profile_87,STG 3.1.3.1,Ingenuity,Action — Ingenuity,Resourceful Alchemist,"Turning constraints into catalysts through rapid ideation, prototyping, and adaptive problem-solving when stakes are high.",1,time-box ideation and enforce clear selection criteria
EA-087,personality_profile_87,STG 3.1.3.1,Ingenuity,Action — Ingenuity,Resourceful Alchemist,"Turning constraints into catalysts through rapid ideation, prototyping, and adaptive problem-solving when stakes are high.",2,pair every prototype with success metrics and a kill switch
EA-087,personality_profile_87,STG 3.1.3.1,Ingenuity,Action — Ingenuity,Resourceful Alchemist,"Turning constraints into catalysts through rapid ideation, prototyping, and adaptive problem-solving when stakes are high.",3,document the minimum viable procedure after each win
EA-087,personality_profile_87,STG 3.1.3.1,Ingenuity,Action — Ingenuity,Resourceful Alchemist,"Turning constraints into catalysts through rapid ideation, prototyping, and adaptive problem-solving when stakes are high.",4,schedule stakeholder checkpoints to align constraints early
EA-087,personality_profile_87,STG 3.1.3.1,Ingenuity,Action — Ingenuity,Resourceful Alchemist,"Turning constraints into catalysts through rapid ideation, prototyping, and adaptive problem-solving when stakes are high.",5,practice ‘one change at a time’ to isolate learning signals
EA-087,personality_profile_87,STG 3.1.3.1,Ingenuity,Action — Ingenuity,Resourceful Alchemist,"Turning constraints into catalysts through rapid ideation, prototyping, and adaptive problem-solving when stakes are high.",6,close the loop: publish lessons learned within 24 hours
EA-088,personality_profile_88,STG 3.1.3.2,Judgement,Consequence — Judgement,Discerning Arbiter,Balancing intuition and logic to choose wisely under pressure—aligning decisions with higher values through disciplined discernment.,1,integrate System 1 intuition and System 2 deliberation consciously
EA-088,personality_profile_88,STG 3.1.3.2,Judgement,Consequence — Judgement,Discerning Arbiter,Balancing intuition and logic to choose wisely under pressure—aligning decisions with higher values through disciplined discernment.,2,name core values before evaluating options
EA-088,personality_profile_88,STG 3.1.3.2,Judgement,Consequence — Judgement,Discerning Arbiter,Balancing intuition and logic to choose wisely under pressure—aligning decisions with higher values through disciplined discernment.,3,use premortem analysis to clarify potential blind spots
